Date,Governorate,Cases,Deaths,CFR (%),Attack Rate (per 1000),COD Gov Pcode
7/28/17,Hajjah,43970,358,0.8,19.8,17
7/28/17,Amran,42870,150,0.3,28,29
7/28/17,Dhamar,31817,130,0.4,15,20
7/28/17,Ibb,31252,240,0.8,10.2,11
7/28/17,Taizz,29179,169,0.6,9.6,15
7/28/17,Sana'a,27232,115,0.4,21.8,23
7/28/17,Al Mahwit,24861,124,0.5,32.7,27
7/28/17,Al Dhale'e,23746,76,0.3,31.5,30
7/28/17,Abyan,13899,32,0.2,22.7,12
7/28/17,Aden,12603,52,0.4,13.2,24
7/28/17,Al Bayda,12599,26,0.2,16.4,14
7/28/17,Raymah,7574,94,1.2,12,31
7/28/17,Lahj,5914,17,0.3,5.6,25
7/28/17,Al_Jawf,3959,16,0.4,6.1,16
7/28/17,Ma'areb,2328,4,0.2,6.5,26
7/28/17,Sa'ada,1072,5,0.5,1.2,22
7/28/17,AL Mahrah,687,1,0.1,4.2,28
7/28/17,Shabwah,392,1,0.3,0.6,21
7/28/17,Say'on,7,0,0,0,#N/A
7/27/17,Al-Hudaydah,51776,222,0.4,15.5,18
7/27/17,Amanat Al Asimah,51083,60,0.1,15.4,13
7/27/17,Hajjah,43210,358,0.8,19.5,17
7/27/17,Amran,42250,150,0.4,27.6,29
7/27/17,Dhamar,31260,129,0.4,14.7,20
7/27/17,Ibb,30967,240,0.8,10.1,11
7/27/17,Taizz,28897,169,0.6,9.5,15
7/27/17,Sana'a,27117,115,0.4,21.7,23
7/27/17,Al Mahwit,24262,124,0.5,31.9,27
7/27/17,Al Dhale'e,23347,76,0.3,31,30
7/27/17,Abyan,13652,32,0.2,22.3,12
7/27/17,Aden,12603,52,0.4,13.2,24
7/27/17,Al Bayda,12435,26,0.2,16.1,14
7/27/17,Raymah,7515,92,1.2,11.9,31
7/27/17,Lahj,5914,17,0.3,5.6,25
7/27/17,Al_Jawf,3859,16,0.4,5.9,16
7/27/17,Ma'areb,2291,4,0.2,6.4,26
7/27/17,Sa'ada,1039,5,0.5,1.2,22
7/27/17,AL Mahrah,674,1,0.1,4.2,28
7/27/17,Shabwah,390,1,0.3,0.6,21
7/27/17,Say'on,7,0,0,0,#N/A
7/26/17,Al-Hudaydah,50977,222,0.4,15.2,18
7/26/17,Amanat Al Asimah,50835,60,0.1,15.4,13
7/26/17,Hajjah,42840,358,0.8,19.3,17
7/26/17,Amran,41587,150,0.4,27.2,29
7/26/17,Dhamar,30635,129,0.4,14.4,20
7/26/17,Ibb,30394,240,0.8,9.9,11
7/26/17,Taizz,28383,168,0.6,9.4,15
7/26/17,Sana'a,26965,115,0.4,21.6,23
7/26/17,Al Mahwit,23804,123,0.5,31.3,27
7/26/17,Al Dhale'e,22867,76,0.3,30.4,30
7/26/17,Abyan,13007,32,0.2,21.3,12
7/26/17,Aden,12501,52,0.4,13.1,24
7/26/17,Al Bayda,12320,26,0.2,16,14
7/26/17,Raymah,7415,91,1.2,11.7,31
7/26/17,Lahj,5911,17,0.3,5.6,25
7/26/17,Al_Jawf,3778,15,0.4,5.8,16
7/26/17,Ma'areb,2289,4,0.2,6.4,26
7/26/17,Sa'ada,1016,5,0.5,1.1,22
7/26/17,AL Mahrah,662,1,0.2,4.1,28
7/26/17,Shabwah,390,1,0.3,0.6,21
7/26/17,Say'on,7,0,0,0,#N/A
7/25/17,Amanat Al Asimah,50331,60,0.1,15.2,13
7/25/17,Al-Hudaydah,50160,222,0.4,15,18
7/25/17,Hajjah,42363,358,0.8,19.1,17
7/25/17,Amran,41038,150,0.4,26.8,29
7/25/17,Ibb,30389,240,0.8,9.9,11
7/25/17,Dhamar,30039,128,0.4,14.2,20
7/25/17,Taizz,28261,168,0.6,9.3,15
7/25/17,Sana'a,26798,115,0.4,21.4,23
7/25/17,Al Mahwit,23417,122,0.5,30.8,27
7/25/17,Al Dhale'e,22539,76,0.3,29.9,30
7/25/17,Abyan,12746,32,0.3,20.9,12
7/25/17,Aden,12343,52,0.4,12.9,24
7/25/17,Al Bayda,12165,26,0.2,15.8,14
7/25/17,Raymah,7340,91,1.2,11.6,31
7/25/17,Lahj,4591,16,0.3,4.4,25
7/25/17,Al_Jawf,3703,13,0.4,5.7,16
7/25/17,Ma'areb,2237,4,0.2,6.2,26
7/25/17,Sa'ada,983,5,0.5,1.1,22
7/25/17,AL Mahrah,645,1,0.2,4,28
7/25/17,Shabwah,389,1,0.3,0.6,21
7/25/17,Say'on,7,0,0,0,#N/A
7/24/17,Amanat Al Asimah,49850,60,0.1,15.1,13
7/24/17,Al-Hudaydah,49266,222,0.5,14.7,18
7/24/17,Hajjah,41391,357,0.9,18.6,17
7/24/17,Amran,40488,150,0.4,26.5,29
7/24/17,Ibb,29723,236,0.8,9.7,11
7/24/17,Dhamar,29426,126,0.4,13.9,20
7/24/17,Taizz,27937,166,0.6,9.2,15
7/24/17,Sana'a,26656,115,0.4,21.3,23
7/24/17,Al Mahwit,22922,121,0.5,30.1,27
7/24/17,Al Dhale'e,22240,75,0.3,29.5,30
7/24/17,Abyan,12450,32,0.3,20.4,12
7/24/17,Aden,12154,52,0.4,12.7,24
7/24/17,Al Bayda,11953,26,0.2,15.5,14
7/24/17,Raymah,7269,91,1.3,11.5,31
7/24/17,Lahj,4591,16,0.3,4.4,25
7/24/17,Al_Jawf,3635,13,0.4,5.6,16
7/24/17,Ma'areb,2182,4,0.2,6.1,26
7/24/17,Sa'ada,938,5,0.5,1.1,22
7/24/17,AL Mahrah,620,1,0.2,3.8,28
7/24/17,Shabwah,388,1,0.3,0.6,21
7/24/17,Say'on,7,0,0,0,#N/A
7/23/17,Amanat Al Asimah,49311,60,0.1,14.9,13
7/23/17,Al-Hudaydah,48436,221,0.5,14.5,18
7/23/17,Hajjah,41385,357,0.9,18.6,17
7/23/17,Amran,39803,150,0.4,26,29
7/23/17,Ibb,29529,235,0.8,9.6,11
7/23/17,Dhamar,28829,126,0.4,13.6,20
7/23/17,Taizz,27638,164,0.6,9.1,15
7/23/17,Sana'a,26498,114,0.4,21.2,23
7/23/17,Al Mahwit,22621,121,0.5,29.7,27
7/23/17,Al Dhale'e,21935,75,0.3,29.1,30
7/23/17,Aden,11987,52,0.4,12.5,24
7/23/17,Abyan,11823,32,0.3,19.3,12
7/23/17,Al Bayda,11774,26,0.2,15.3,14
7/23/17,Raymah,7163,91,1.3,11.3,31
7/23/17,Lahj,4583,16,0.3,4.4,25
7/23/17,Al_Jawf,3532,13,0.4,5.4,16
7/23/17,Ma'areb,2065,4,0.2,5.7,26
7/23/17,Sa'ada,938,5,0.5,1.1,22
7/23/17,AL Mahrah,620,1,0.2,3.8,28
7/23/17,Shabwah,388,1,0.3,0.6,21
7/23/17,Say'on,7,0,0,0,#N/A
7/22/17,Amanat Al Asimah,48916,60,0.1,14.8,13
7/22/17,Al-Hudaydah,47680,219,0.5,14.3,18
7/22/17,Hajjah,40800,356,0.9,18.4,17
7/22/17,Amran,39277,150,0.4,25.7,29
7/22/17,Ibb,29260,234,0.8,9.5,11
7/22/17,Dhamar,28129,126,0.4,13.3,20
7/22/17,Taizz,27245,164,0.6,9,15
7/22/17,Sana'a,26138,114,0.4,20.9,23
7/22/17,Al Dhale'e,21628,75,0.3,28.7,30
7/22/17,Al Mahwit,21537,119,0.6,28.3,27
7/22/17,Abyan,11822,32,0.3,19.3,12
7/22/17,Aden,11812,52,0.4,12.3,24
7/22/17,Al Bayda,11580,26,0.2,15,14
7/22/17,Raymah,7067,91,1.3,11.2,31
7/22/17,Lahj,4579,16,0.3,4.4,25
7/22/17,Al_Jawf,3427,13,0.4,5.3,16
7/22/17,Ma'areb,1939,4,0.2,5.4,26
7/22/17,Sa'ada,917,5,0.5,1,22
7/22/17,AL Mahrah,606,1,0.2,3.7,28
7/22/17,Shabwah,353,1,0.3,0.5,21
7/22/17,Say'on,7,0,0,0,#N/A
7/21/17,Amanat Al Asimah,48430,60,0.1,14.6,13
7/21/17,Al-Hudaydah,47044,215,0.5,14.1,18
7/21/17,Hajjah,39787,355,0.9,17.9,17
7/21/17,Amran,38802,150,0.4,25.4,29
7/21/17,Ibb,28473,234,0.8,9.3,11
7/21/17,Dhamar,27465,126,0.5,12.9,20
7/21/17,Taizz,26516,162,0.6,8.7,15
7/21/17,Sana'a,26123,114,0.4,20.9,23
7/21/17,Al Dhale'e,21342,75,0.4,28.3,30
7/21/17,Al Mahwit,20697,119,0.6,27.2,27
7/21/17,Aden,11614,52,0.4,12.1,24
7/21/17,Abyan,11573,31,0.3,18.9,12
7/21/17,Al Bayda,11382,26,0.2,14.8,14
7/21/17,Raymah,6966,91,1.3,11,31
7/21/17,Lahj,4575,16,0.3,4.3,25
7/21/17,Al_Jawf,3330,13,0.4,5.1,16
7/21/17,Ma'areb,1939,4,0.2,5.4,26
7/21/17,Sa'ada,890,2,0.2,1,22
7/21/17,AL Mahrah,586,1,0.2,3.6,28
7/21/17,Shabwah,353,1,0.3,0.5,21
7/21/17,Say'on,7,0,0,0,#N/A
7/20/17,Amanat Al Asimah,48100,60,0.1,14.5,13
7/20/17,Al-Hudaydah,46296,214,0.5,13.8,18
7/20/17,Hajjah,38947,353,0.9,17.5,17
7/20/17,Amran,38342,150,0.4,25.1,29
7/20/17,Ibb,28470,234,0.8,9.3,11
7/20/17,Dhamar,26923,126,0.5,12.7,20
7/20/17,Taizz,26220,162,0.6,8.6,15
7/20/17,Sana'a,26010,113,0.4,20.8,23
7/20/17,Al Dhale'e,20941,75,0.4,27.8,30
7/20/17,Al Mahwit,20320,117,0.6,26.7,27
7/20/17,Aden,11431,48,0.4,11.9,24
7/20/17,Abyan,11281,31,0.3,18.5,12
7/20/17,Al Bayda,11261,26,0.2,14.6,14
7/20/17,Raymah,6879,91,1.3,10.9,31
7/20/17,Lahj,4570,16,0.4,4.3,25
7/20/17,Al_Jawf,3235,13,0.4,5,16
7/20/17,Ma'areb,1916,4,0.2,5.3,26
7/20/17,Sa'ada,862,2,0.2,1,22
7/20/17,AL Mahrah,573,1,0.2,3.5,28
7/20/17,Shabwah,331,1,0.3,0.5,21
7/20/17,Say'on,7,0,0,0,#N/A
7/19/17,Amanat Al Asimah,47647,60,0.1,14.4,13
7/19/17,Al-Hudaydah,45580,212,0.5,13.6,18
7/19/17,Hajjah,38936,353,0.9,17.5,17
7/19/17,Amran,37814,150,0.4,24.7,29
7/19/17,Ibb,28250,233,0.8,9.2,11
7/19/17,Dhamar,26343,124,0.5,12.4,20
7/19/17,Taizz,25927,161,0.6,8.5,15
7/19/17,Sana'a,25779,113,0.4,20.6,23
7/19/17,Al Dhale'e,20504,74,0.4,27.2,30
7/19/17,Al Mahwit,20320,117,0.6,26.7,27
7/19/17,Al Bayda,11063,26,0.2,14.4,14
7/19/17,Aden,10997,48,0.4,11.5,24
7/19/17,Abyan,10965,31,0.3,17.9,12
7/19/17,Raymah,6753,90,1.3,10.7,31
7/19/17,Lahj,4553,16,0.4,4.3,25
7/19/17,Al_Jawf,3150,13,0.4,4.9,16
7/19/17,Ma'areb,1916,4,0.2,5.3,26
7/19/17,Sa'ada,822,1,0.1,0.9,22
7/19/17,AL Mahrah,550,1,0.2,3.4,28
7/19/17,Shabwah,331,1,0.3,0.5,21
7/19/17,Say'on,7,0,0,0,#N/A
7/18/17,Amanat Al Asimah,46985,59,0.1,14.2,13
7/18/17,Al-Hudaydah,44707,210,0.5,13.4,18
7/18/17,Hajjah,38001,346,0.9,17.1,17
7/18/17,Amran,37260,150,0.4,24.4,29
7/18/17,Ibb,27882,233,0.8,9.1,11
7/18/17,Sana'a,25632,113,0.4,20.5,23
7/18/17,Taizz,25664,160,0.6,8.5,15
7/18/17,Dhamar,25683,124,0.5,12.1,20
7/18/17,Al Dhale'e,20054,74,0.4,26.6,30
7/18/17,Al Mahwit,19997,117,0.6,26.3,27
7/18/17,Aden,10997,48,0.4,11.5,24
7/18/17,Al Bayda,10931,26,0.2,14.2,14
7/18/17,Abyan,10965,31,0.3,17.9,12
7/18/17,Raymah,6654,90,1.4,10.5,31
7/18/17,Lahj,4553,16,0.4,4.3,25
7/18/17,Al_Jawf,3040,13,0.4,4.7,16
7/18/17,Ma'areb,1916,4,0.2,5.3,26
7/18/17,Sa'ada,784,1,0.1,0.9,22
7/18/17,AL Mahrah,529,1,0.2,3.3,28
7/18/17,Shabwah,305,1,0.3,0.5,21
7/18/17,Say'on,6,0,0,0,#N/A
7/17/17,Amanat Al Asimah,46477,59,0.1,14,13
7/17/17,Al-Hudaydah,"43,827",210,0.5,13.1,18
7/17/17,Hajjah,"37,990",346,0.9,17.1,17
7/17/17,Amran,"36,740",149,0.4,24,29
7/17/17,Ibb,"27,454",231,0.8,9,11
7/17/17,Sana'a,"25,482",113,0.4,20.4,23
7/17/17,Taizz,"25,142",159,0.6,8.3,15
7/17/17,Dhamar,"24,935",119,0.5,11.8,20
7/17/17,Al Dhale'e,"19,659",74,0.4,26.1,30
7/17/17,Al Mahwit,"19,650",117,0.6,25.8,27
7/17/17,Aden,"10,809",48,0.4,11.3,24
7/17/17,Al Bayda,"10,607",24,0.2,13.8,14
7/17/17,Abyan,"10,360",31,0.3,16.9,12
7/17/17,Raymah,"6,514",86,1.3,10.3,31
7/17/17,Lahj,"4,545",16,0.4,4.3,25
7/17/17,Al_Jawf,"2,959",13,0.4,4.6,16
7/17/17,Ma'areb,"1,868",4,0.2,5.2,26
7/17/17,Sa'ada,751,1,0.1,0.8,22
7/17/17,AL Mahrah,511,1,0.2,3.1,28
7/17/17,Shabwah,305,1,0.3,0.5,21
7/17/17,Say'on,6,0,0,0,#N/A
7/16/17,Amanat Al Asimah,45701,57,0.1,13.8,13
7/16/17,Al-Hudaydah,42813,206,0.5,12.8,18
7/16/17,Hajjah,37647,345,0.9,17,17
7/16/17,Amran,36116,149,0.4,23.6,29
7/16/17,Ibb,27098,231,0.9,8.8,11
7/16/17,Sana'a,25414,113,0.4,20.3,23
7/16/17,Taizz,24656,157,0.6,8.1,15
7/16/17,Dhamar,24279,119,0.5,11.4,20
7/16/17,Al Dhale'e,19659,74,0.4,26.1,30
7/16/17,Al Mahwit,19278,115,0.6,25.3,27
7/16/17,Aden,10665,48,0.5,11.1,24
7/16/17,Al Bayda,10606,24,0.2,13.8,14
7/16/17,Abyan,10001,31,0.3,16.4,12
7/16/17,Raymah,6416,85,1.3,10.1,31
7/16/17,Lahj,4540,16,0.4,4.3,25
7/16/17,Al_Jawf,2869,13,0.5,4.4,16
7/16/17,Ma'areb,1783,4,0.2,5,26
7/16/17,Sa'ada,696,1,0.1,0.8,22
7/16/17,AL Mahrah,499,1,0.2,3.1,28
7/16/17,Shabwah,303,1,0.3,0.5,21
7/16/17,Say'on,6,0,0,0,#N/A
7/15/17,Amanat Al Asimah,45227,56,0.1,13.7,13
7/15/17,Al-Hudaydah,41835,204,0.5,12.5,18
7/15/17,Hajjah,37018,345,0.9,16.7,17
7/15/17,Amran,35419,149,0.4,23.2,29
7/15/17,Ibb,26676,230,0.9,8.7,11
7/15/17,Sana'a,25212,113,0.4,20.2,23
7/15/17,Taizz,24303,157,0.6,8,15
7/15/17,Dhamar,23525,118,0.5,11.1,20
7/15/17,Al Mahwit,18963,115,0.6,24.9,27
7/15/17,Al Dhale'e,18902,73,0.4,25.1,30
7/15/17,Aden,10518,48,0.5,11,24
7/15/17,Al Bayda,10448,24,0.2,13.6,14
7/15/17,Abyan,9994,31,0.3,16.3,12
7/15/17,Raymah,6254,85,1.4,9.9,31
7/15/17,Lahj,4540,16,0.4,4.3,25
7/15/17,Al_Jawf,2772,13,0.5,4.3,16
7/15/17,Ma'areb,1687,4,0.2,4.7,26
7/15/17,Sa'ada,679,1,0.1,0.8,22
7/15/17,AL Mahrah,484,1,0.2,3,28
7/15/17,Shabwah,291,1,0.3,0.4,21
7/15/17,Say'on,4,0,0,0,#N/A
7/14/17,Amanat Al Asimah,44755,56,0.1,13.5,13
7/14/17,Al-Hudaydah,40962,202,0.5,12.2,18
7/14/17,Hajjah,36643,345,0.9,16.5,17
7/14/17,Amran,34994,149,0.4,22.9,29
7/14/17,Ibb,26583,228,0.9,8.7,11
7/14/17,Sana'a,24957,111,0.4,20,23
7/14/17,Taizz,23870,155,0.6,7.9,15
7/14/17,Dhamar,22981,117,0.5,10.8,20
7/14/17,Al Dhale'e,18419,72,0.4,24.4,30
7/14/17,Al Mahwit,18243,115,0.6,24,27
7/14/17,Aden,10347,48,0.5,10.8,24
7/14/17,Al Bayda,10216,24,0.2,13.3,14
7/14/17,Abyan,9678,31,0.3,15.8,12
7/14/17,Raymah,6120,81,1.3,9.7,31
7/14/17,Lahj,4536,16,0.4,4.3,25
7/14/17,Al_Jawf,2680,13,0.5,4.1,16
7/14/17,Ma'areb,1643,4,0.2,4.6,26
7/14/17,Sa'ada,596,1,0.2,0.7,22
7/14/17,AL Mahrah,462,1,0.2,2.8,28
7/14/17,Shabwah,280,1,0.4,0.4,21
7/14/17,Say'on,4,0,0,0,#N/A
7/13/17,Amanat Al Asimah,44187,56,0.1,13.4,13
7/13/17,Al-Hudaydah,40159,200,0.5,12,18
7/13/17,Hajjah,36136,344,1,16.3,17
7/13/17,Amran,34462,149,0.4,22.5,29
7/13/17,Ibb,26137,227,0.9,8.5,11
7/13/17,Sana'a,24846,111,0.4,19.9,23
7/13/17,Taizz,23446,154,0.7,7.7,15
7/13/17,Dhamar,22223,116,0.5,10.5,20
7/13/17,Al Dhale'e,18050,71,0.4,24,30
7/13/17,Al Mahwit,17877,113,0.6,23.5,27
7/13/17,Aden,10209,48,0.5,10.7,24
7/13/17,Al Bayda,10117,24,0.2,13.1,14
7/13/17,Abyan,9139,30,0.3,15,12
7/13/17,Raymah,6027,80,1.3,9.5,31
7/13/17,Lahj,4108,16,0.4,3.9,25
7/13/17,Al_Jawf,2573,13,0.5,4,16
7/13/17,Ma'areb,1642,4,0.2,4.6,26
7/13/17,Sa'ada,596,1,0.2,0.7,22
7/13/17,AL Mahrah,445,1,0.2,2.7,28
7/13/17,Shabwah,275,1,0.4,0.4,21
7/13/17,Say'on,4,0,0,0,#N/A
7/12/17,Amanat Al Asimah,43578,56,0.1,13.2,13
7/12/17,Al-Hudaydah,39445,199,0.5,11.8,18
7/12/17,Hajjah,35336,338,1,15.9,17
7/12/17,Amran,33861,149,0.4,22.1,29
7/12/17,Ibb,25723,227,0.9,8.4,11
7/12/17,Sana'a,24665,111,0.5,19.7,23
7/12/17,Taizz,22905,150,0.7,7.6,15
7/12/17,Dhamar,21429,114,0.5,10.1,20
7/12/17,Al Dhale'e,18047,71,0.4,24,30
7/12/17,Al Mahwit,16922,111,0.7,22.2,27
7/12/17,Aden,10009,48,0.5,10.5,24
7/12/17,Al Bayda,9936,24,0.2,12.9,14
7/12/17,Abyan,8855,29,0.3,14.5,12
7/12/17,Raymah,5964,80,1.3,9.4,31
7/12/17,Lahj,4103,16,0.4,3.9,25
7/12/17,Al_Jawf,2546,13,0.5,3.9,16
7/12/17,Ma'areb,1521,4,0.3,4.2,26
7/12/17,Sa'ada,566,1,0.2,0.6,22
7/12/17,AL Mahrah,427,1,0.2,2.6,28
7/12/17,Shabwah,240,1,0.4,0.4,21
7/12/17,Say'on,4,0,0,0,#N/A
7/11/17,Amanat Al Asimah,42765,56,0.1,12.9,13
7/11/17,Al-Hudaydah,38942,199,0.5,11.6,18
7/11/17,Hajjah,35310,338,1,15.9,17
7/11/17,Amran,32625,149,0.5,21.3,29
7/11/17,Ibb,25433,227,0.9,8.3,11
7/11/17,Sana'a,24360,111,0.5,19.5,23
7/11/17,Taizz,22903,150,0.7,7.5,15
7/11/17,Dhamar,20848,114,0.5,9.8,20
7/11/17,Al Dhale'e,17622,71,0.4,23.4,30
7/11/17,Al Mahwit,16444,111,0.7,21.6,27
7/11/17,Aden,9810,48,0.5,10.3,24
7/11/17,Al Bayda,9385,24,0.3,12.2,14
7/11/17,Abyan,8602,28,0.3,14.1,12
7/11/17,Raymah,5870,80,1.4,9.3,31
7/11/17,Lahj,4097,16,0.4,3.9,25
7/11/17,Al_Jawf,2473,13,0.5,3.8,16
7/11/17,Ma'areb,1521,4,0.3,4.2,26
7/11/17,Sa'ada,534,1,0.2,0.6,22
7/11/17,AL Mahrah,411,1,0.2,2.5,28
7/11/17,Shabwah,240,1,0.4,0.4,21
7/11/17,Say'on,4,0,0,0,#N/A
7/10/17,Amanat Al Asimah,42142,56,0.1,12.7,13
7/10/17,Al-Hudaydah,38566,199,0.5,11.5,18
7/10/17,Hajjah,34249,335,1,15.4,17
7/10/17,Amran,32611,149,0.5,21.3,29
7/10/17,Ibb,24834,225,0.9,8.1,11
7/10/17,Sana'a,23971,110,0.5,19.2,23
7/10/17,Taizz,22466,150,0.7,7.4,15
7/10/17,Dhamar,20135,114,0.6,9.5,20
7/10/17,Al Dhale'e,16624,71,0.4,22.1,30
7/10/17,Al Mahwit,15819,108,0.7,20.8,27
7/10/17,Aden,9618,48,0.5,10.1,24
7/10/17,Al Bayda,9383,24,0.3,12.2,14
7/10/17,Abyan,8270,27,0.3,13.5,12
7/10/17,Raymah,5786,80,1.4,9.1,31
7/10/17,Lahj,4090,16,0.4,3.9,25
7/10/17,Al_Jawf,2375,13,0.5,3.7,16
7/10/17,Ma'areb,1454,4,0.3,4,26
7/10/17,Sa'ada,517,1,0.2,0.6,22
7/10/17,AL Mahrah,400,1,0.3,2.5,28
7/10/17,Shabwah,224,1,0.4,0.3,21
7/10/17,Say'on,4,0,0,0,#N/A
7/7/17,Amanat Al Asimah,40840,54,0.1,12.3,13
7/7/17,Al-Hudaydah,36379,196,0.5,10.9,18
7/7/17,Hajjah,31907,325,1,14.4,17
7/7/17,Amran,31424,147,0.5,20.5,29
7/7/17,Sana'a,23261,110,0.5,18.6,23
7/7/17,Ibb,23129,225,1,7.5,11
7/7/17,Taizz,21836,146,0.7,7.2,15
7/7/17,Dhamar,18840,113,0.6,8.9,20
7/7/17,Al Dhale'e,15166,70,0.5,20.1,30
7/7/17,Al Mahwit,14921,108,0.7,19.6,27
7/7/17,Al Bayda,9028,24,0.3,11.7,14
7/7/17,Aden,8948,48,0.5,9.4,24
7/7/17,Abyan,7582,27,0.4,12.4,12
7/7/17,Raymah,5534,78,1.4,8.7,31
7/7/17,Lahj,4072,16,0.4,3.9,25
7/7/17,Al_Jawf,2209,13,0.6,3.4,16
7/7/17,Ma'areb,1335,4,0.3,3.7,26
7/7/17,Sa'ada,477,1,0.2,0.5,22
7/7/17,AL Mahrah,355,1,0.3,2.2,28
7/7/17,Shabwah,189,0,0,0.3,21
7/7/17,Say'on,4,0,0,0,#N/A
7/7/17,Moklla,2,0,0,0,#N/A
7/6/17,Amanat Al Asimah,40477,54,0.1,12.2,13
7/6/17,Al-Hudaydah,35646,193,0.5,10.7,18
7/6/17,Hajjah,31329,312,1,14.1,17
7/6/17,Amran,30827,146,0.5,20.2,29
7/6/17,Sana'a,23017,109,0.5,18.4,23
7/6/17,Ibb,22737,223,1,7.4,11
7/6/17,Taizz,21421,146,0.7,7.1,15
7/6/17,Dhamar,18124,112,0.6,8.5,20
7/6/17,Al Dhale'e,14628,65,0.4,19.4,30
7/6/17,Al Mahwit,14572,108,0.7,19.2,27
7/6/17,Al Bayda,8898,24,0.3,11.6,14
7/6/17,Aden,8519,46,0.5,8.9,24
7/6/17,Abyan,7293,27,0.4,11.9,12
7/6/17,Raymah,5517,78,1.4,8.7,31
7/6/17,Lahj,4063,16,0.4,3.9,25
7/6/17,Al_Jawf,2208,13,0.6,3.4,16
7/6/17,Ma'areb,1279,4,0.3,3.6,26
7/6/17,Sa'ada,466,1,0.2,0.5,22
7/6/17,AL Mahrah,338,1,0.3,2.1,28
7/6/17,Shabwah,189,0,0,0.3,21
7/6/17,Say'on,4,0,0,0,#N/A
7/6/17,Moklla,2,0,0,0,#N/A
7/5/17,Amanat Al Asimah,39972,53,0.1,12.1,13
7/5/17,Al-Hudaydah,34579,189,0.5,10.3,18
7/5/17,Hajjah,30271,308,1,13.6,17
7/5/17,Amran,30135,146,0.5,19.7,29
7/5/17,Sana'a,22651,108,0.5,18.1,23
7/5/17,Ibb,22124,220,1,7.2,11
7/5/17,Taizz,21189,146,0.7,7,15
7/5/17,Dhamar,17404,112,0.6,8.2,20
7/5/17,Al Mahwit,14193,108,0.8,18.7,27
7/5/17,Al Dhale'e,13573,60,0.4,18,30
7/5/17,Al Bayda,8716,24,0.3,11.3,14
7/5/17,Aden,8519,46,0.5,8.9,24
7/5/17,Abyan,6971,27,0.4,11.4,12
7/5/17,Raymah,5388,75,1.4,8.5,31
7/5/17,Lahj,4063,16,0.4,3.9,25
7/5/17,Al_Jawf,2158,13,0.6,3.3,16
7/5/17,Ma'areb,1221,4,0.3,3.4,26
7/5/17,Sa'ada,450,1,0.2,0.5,22
7/5/17,AL Mahrah,332,1,0.3,2,28
7/5/17,Shabwah,189,0,0,0.3,21
7/5/17,Moklla,2,0,0,0,#N/A
7/4/17,Amanat Al Asimah,39316,53,0.1,11.9,13
7/4/17,Al-Hudaydah,33616,188,0.6,10,18
7/4/17,Hajjah,29800,304,1,13.4,17
7/4/17,Amran,29533,146,0.5,19.3,29
7/4/17,Sana'a,22242,108,0.5,17.8,23
7/4/17,Ibb,21306,220,1,7,11
7/4/17,Taizz,20637,142,0.7,6.8,15
7/4/17,Dhamar,16817,111,0.7,7.9,20
7/4/17,Al Mahwit,13811,104,0.8,18.2,27
7/4/17,Al Dhale'e,12375,57,0.5,16.4,30
7/4/17,Al Bayda,8522,21,0.2,11.1,14
7/4/17,Aden,8349,46,0.6,8.7,24
7/4/17,Abyan,6682,27,0.4,10.9,12
7/4/17,Raymah,5086,74,1.5,8,31
7/4/17,Lahj,3754,16,0.4,3.6,25
7/4/17,Al_Jawf,2073,11,0.5,3.2,16
7/4/17,Ma'areb,1129,4,0.4,3.1,26
7/4/17,Sa'ada,429,1,0.2,0.5,22
7/4/17,AL Mahrah,319,1,0.3,2,28
7/4/17,Shabwah,189,0,0,0.3,21
7/4/17,Moklla,2,0,0,0,#N/A
7/3/17,Amanat Al Asimah,38638,53,0.1,11.7,13
7/3/17,Al-Hudaydah,32778,186,0.6,9.8,18
7/3/17,Hajjah,29255,297,1,13.2,17
7/3/17,Amran,28853,145,0.5,18.9,29
7/3/17,Sana'a,21831,105,0.5,17.5,23
7/3/17,Ibb,20671,219,1.1,6.7,11
7/3/17,Taizz,20222,141,0.7,6.7,15
7/3/17,Dhamar,16133,109,0.7,7.6,20
7/3/17,Al Mahwit,13465,101,0.8,17.7,27
7/3/17,Al Dhale'e,12371,57,0.5,16.4,30
7/3/17,Al Bayda,8307,21,0.3,10.8,14
7/3/17,Aden,8100,46,0.6,8.5,24
7/3/17,Abyan,6314,27,0.4,10.3,12
7/3/17,Raymah,5083,74,1.5,8,31
7/3/17,Lahj,3608,16,0.4,3.4,25
7/3/17,Al_Jawf,2008,11,0.5,3.1,16
7/3/17,Ma'areb,1075,4,0.4,3,26
7/3/17,Sa'ada,423,1,0.2,0.5,22
7/3/17,AL Mahrah,306,1,0.3,1.9,28
7/3/17,Shabwah,165,0,0,0.3,21
7/3/17,Moklla,2,0,0,0,#N/A
7/2/17,Amanat Al Asimah,37981,53,0.1,11.5,13
7/2/17,Al-Hudaydah,31889,184,0.6,9.5,18
7/2/17,Hajjah,29095,288,1,13.1,17
7/2/17,Amran,28058,144,0.5,18.3,29
7/2/17,Sana'a,21157,103,0.5,16.9,23
7/2/17,Ibb,19993,216,1.1,6.5,11
7/2/17,Taizz,19079,134,0.7,6.3,15
7/2/17,Dhamar,15443,109,0.7,7.3,20
7/2/17,Al Mahwit,13228,101,0.8,17.4,27
7/2/17,Al Dhale'e,12360,57,0.5,16.4,30
